game_date,game_pk,pitcher,player_name,pitches,strikeouts,avg_velocity,avg_spin,avg_break_x,avg_break_z,csw,whiffs,called_strikes,rest_days,max_times_through_order,CSW%,k_last3,velo_last3,spin_last3,csw_last3,pitches_last3,velo_last6,velo_trend,k_std_last5,pitches_last5,whiff_last3,csw_last5,is_starter,CH_usage,CS_usage,CU_usage,EP_usage,FA_usage,FC_usage,FF_usage,FO_usage,FS_usage,KC_usage,KN_usage,PO_usage,SC_usage,SI_usage,SL_usage,ST_usage,SV_usage,UN_usage,opponent,opp_runs_last14,opp_k_rate_last14,opp_bb_rate_last14,opp_hr_rate_last14,opp_iso_last14,home_team,away_team,park_run_factor,park_hr_factor,last_avg_velocity,rolling3_avg_velocity,rolling5_avg_velocity,season_avg_velocity,last_avg_spin,rolling3_avg_spin,rolling5_avg_spin,season_avg_spin,last_avg_break_x,rolling3_avg_break_x,rolling5_avg_break_x,season_avg_break_x,last_avg_break_z,rolling3_avg_break_z,rolling5_avg_break_z,season_avg_break_z,last_csw,rolling3_csw,rolling5_csw,season_csw,last_whiffs,rolling3_whiffs,rolling5_whiffs,season_whiffs,last_called_strikes,rolling3_called_strikes,rolling5_called_strikes,season_called_strikes,predicted_strikeouts,prediction_rank,decision,actual_success,prediction_error
2024-08-17,746841,605135,"Bassitt, Chris",76,5,85.12894736842105,2110.368421052632,-0.2930263157894737,0.2640789473684211,23,8,15,6.0,3,0.3026315789473684,5.333333333333333,86.51145047372954,2156.023298880276,0.2591472868217054,92.0,86.59072360177633,-0.0792731280467933,2.5099800796022267,93.6,7.666666666666667,0.2783966737750634,True,0.0263157894736842,0.0,0.1578947368421052,0.0,0.0,0.1710526315789473,0.0526315789473684,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.3421052631578947,0.0657894736842105,0.0789473684210526,0.0,0.0,CHC,5.214285714285714,0.2128128698718107,0.0695680440902049,0.0350787728228611,0.1662422447984007,CHC,TOR,0.96,0.98,85.4779069767442,86.51145047372954,86.40987842314169,87.81978831660061,2135.1976744186045,2156.023298880275,2161.740490451334,2234.3055516082404,-0.2693023255813953,-0.327571145564169,-0.3745598332961792,-0.0556742519145807,0.2852325581395349,0.3479552971576225,0.3876309102533364,0.5857947450394242,23.0,24.0,26.2,23.03714859437751,7.0,7.666666666666667,8.8,8.957831325301205,16.0,16.333333333333332,17.4,14.079317269076306,5.6406198,4.0,START,True,-0.6406197547912598
2024-08-23,744889,605135,"Bassitt, Chris",99,6,85.90918367346939,2145.295918367347,-0.2912244897959183,0.3738775510204081,29,7,22,6.0,3,0.2929292929292929,6.333333333333333,85.55628478172177,2135.238698490412,0.2933578131374949,87.33333333333333,86.1963899140216,-0.6401051322998228,2.5099800796022267,89.8,9.0,0.2778703579855897,True,0.0306122448979591,0.0,0.1326530612244898,0.0,0.0,0.173469387755102,0.0816326530612244,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.3673469387755102,0.1020408163265306,0.0918367346938775,0.0,0.0,LAA,3.4285714285714284,0.2164620971108299,0.0915783931980757,0.0266696806302858,0.1356767637328635,TOR,LAA,1.0,1.03,85.12894736842105,85.55628478172177,86.1897731599838,87.81702847973068,2110.368421052632,2135.2386984904115,2153.1783851881764,2234.1781753178443,-0.2930263157894737,-0.3015428804569566,-0.3453335175067055,-0.0559176899288114,0.2640789473684211,0.2952038351693185,0.3648466997270206,0.5854647801187359,23.0,25.666666666666668,25.0,23.03711133400201,8.0,9.0,8.6,8.956870611835507,15.0,16.666666666666668,16.4,14.0802407221665,4.81582,16.0,SIT,True,1.1841797828674316
2024-08-28,746913,605135,"Bassitt, Chris",102,9,86.12647058823529,2200.0882352941176,-0.3169607843137255,0.2780392156862745,33,17,16,5.0,3,0.3235294117647059,5.333333333333333,85.50534600621154,2130.2873379461944,0.2876675774472592,87.0,86.14300824556472,-0.6376622393531761,2.5099800796022267,90.2,7.333333333333333,0.2746005464683555,True,0.0588235294117647,0.0,0.1078431372549019,0.0,0.0,0.1862745098039215,0.0588235294117647,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.3823529411764705,0.0490196078431372,0.1274509803921568,0.0,0.0,BOS,4.785714285714286,0.2130368508802362,0.0747951630891145,0.0366086214555617,0.1613973728098943,BOS,TOR,1.02,0.98,85.90918367346939,85.50534600621154,86.11449649261581,87.81507372070787,2145.295918367347,2130.287337946194,2144.746847212161,2234.0869204339115,-0.2912244897959183,-0.2845177103889293,-0.3133928484555799,-0.0561587829614621,0.3738775510204081,0.3077296855094545,0.3363644779723394,0.5852479899249876,29.0,25.0,24.8,23.04308617234469,7.0,7.333333333333333,7.6,8.954909819639278,22.0,17.666666666666668,17.2,14.08817635270541,4.645531,19.0,SIT,True,4.354468822479248
2024-09-03,744891,605135,"Bassitt, Chris",92,7,87.20760869565218,2175.7391304347825,-0.5253260869565217,0.4151086956521739,25,9,16,6.0,3,0.2717391304347826,6.666666666666667,85.72153387670858,2151.9175249046984,0.3063634278804557,92.33333333333331,86.11649217521908,-0.3949582985105024,2.04939015319192,92.6,10.666666666666666,0.2993064288212967,True,0.0652173913043478,0.0,0.0869565217391304,0.0,0.0,0.1304347826086956,0.0978260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.4565217391304347,0.0217391304347826,0.1413043478260869,0.0,0.0,PHI,3.928571428571429,0.2369692154194502,0.065130633549055,0.0330410421229994,0.1530521211327149,TOR,PHI,1.0,1.03,86.12647058823529,85.72153387670858,85.74090172137399,87.81334536540339,2200.0882352941176,2151.917524904698,2150.22004982654,2234.0520499876143,-0.3169607843137255,-0.3004038632997061,-0.3025627830961028,-0.0564257246209833,0.2780392156862745,0.3053319046917011,0.3075056544429276,0.5849335490096972,33.0,28.33333333333333,27.8,23.05305305305305,17.0,10.666666666666666,10.2,8.962962962962964,16.0,17.666666666666668,17.6,14.09009009009009,5.121315,9.0,START,True,1.8786849975585938
2024-09-10,744886,605135,"Bassitt, Chris",101,8,85.82178217821782,2185.0,-0.2552475247524752,0.3568316831683168,32,10,22,7.0,3,0.3168316831683168,7.333333333333333,86.41442098578563,2173.7077613654155,0.2960659450429271,97.66666666666669,85.98535288375369,0.429068102031934,1.6733200530681511,91.0,11.0,0.2916542549082532,True,0.0693069306930693,0.0,0.1683168316831683,0.0,0.0,0.2376237623762376,0.0891089108910891,0.0,0.0099009900990099,0.0,0.0,0.0,0.0,0.3366336633663366,0.0,0.0891089108910891,0.0,0.0,NYM,4.357142857142857,0.276842163755235,0.0750205065393695,0.0267436535634353,0.1111171771810392,TOR,NYM,1.0,1.03,87.20760869565218,86.41442098578563,85.97002346050442,87.81272600275538,2175.7391304347825,2173.707761365415,2153.3378759134966,2233.99230314381,-0.5253260869565217,-0.3778371203553887,-0.3391680004874071,-0.0569051728442303,0.4151086956521739,0.3556751541196186,0.3232673935733624,0.5847599039653644,25.0,29.0,26.6,23.055,9.0,11.0,9.6,8.963,16.0,18.0,17.0,14.092,5.204169,12.0,START,True,2.7958312034606934
2024-09-17,744961,605135,"Bassitt, Chris",80,2,87.41375000000001,2104.1,-0.626875,0.4315,22,10,12,7.0,3,0.275,8.0,86.3852871540351,2186.942455242967,0.3040334084559351,98.33333333333331,85.94531658012333,0.439970573911765,1.5811388300841898,94.0,12.0,0.3015322194488933,True,0.05,0.0,0.05,0.0,0.0,0.2375,0.05,0.0,0.0375,0.0,0.0,0.0,0.0,0.475,0.0125,0.0875,0.0,0.0,TEX,3.857142857142857,0.2302164042504061,0.0784108700588124,0.0332171795947447,0.1470706484444887,TEX,TOR,0.97,1.02,85.82178217821782,86.3852871540351,86.03879850079915,87.81069235227066,2185.0,2186.942455242966,2163.298341029776,2233.942157490644,-0.2552475247524752,-0.365844798674241,-0.3363570403216231,-0.0571077697307556,0.3568316831683168,0.3499931981689215,0.3375872185791188,0.5845270865794635,32.0,30.0,28.4,23.063936063936065,10.0,12.0,10.2,8.964035964035965,22.0,18.0,18.2,14.0999000999001,5.246676,15.0,START,False,-3.246675968170166
2024-09-23,744885,605135,"Bassitt, Chris",88,2,87.35795454545455,2148.6704545454545,-0.4853409090909091,0.40625,14,6,8,6.0,3,0.1590909090909091,5.666666666666667,86.81438029129,2154.9463768115943,0.2878569378676998,91.0,86.26795708399929,0.5464232072907009,2.701851217221259,94.8,9.666666666666666,0.2960059036594196,True,0.0795454545454545,0.0,0.0795454545454545,0.0,0.0,0.2386363636363636,0.0681818181818181,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.3977272727272727,0.0454545454545454,0.0681818181818181,0.0,0.0,BOS,4.071428571428571,0.2600772785379496,0.0798120834730641,0.0296257839037591,0.125816643800886,TOR,BOS,1.0,1.03,87.41375000000001,86.81438029129,86.49575902711493,87.81028730905406,2104.1,2154.9463768115934,2162.0446568192497,2233.8093945484243,-0.626875,-0.4691495372363325,-0.4031267771637283,-0.0576891648636834,0.4315,0.4011467929401633,0.3710714291054346,0.584370936491117,22.0,26.33333333333333,28.2,23.062874251497007,10.0,9.666666666666666,10.6,8.96506986027944,12.0,16.666666666666668,17.6,14.097804391217563,5.4202113,4.0,START,False,-3.4202113151550293
2024-08-12,745383,605397,"Musgrove, Joe",63,1,87.27301587301586,2713.6666666666665,0.3861904761904761,0.0152380952380952,18,5,13,78.0,2,0.2857142857142857,5.666666666666667,87.4640717520028,2720.5604319052595,0.2812608847091606,80.0,86.98317170234998,0.4809000496528171,2.4899799195977463,85.8,11.0,0.2770393591083246,True,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0317460317460317,0.2698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2539682539682539,0.0,0.0,PIT,4.857142857142857,0.2320170240971111,0.0800780318905683,0.0329095249011902,0.1532706703772674,SD,PIT,0.97,1.01,86.49310344827586,87.4640717520028,87.12001880877742,87.8015743518841,2750.8735632183907,2720.5604319052586,2701.837471264368,2235.9533368148204,0.4066666666666667,0.2895350052246602,0.2863957506095435,-0.0618042166145627,0.0506896551724137,0.1283490073145243,0.1543023336816439,0.5795211175996131,25.0,22.666666666666668,23.8,23.03609756097561,10.0,11.0,11.4,8.96,15.0,11.666666666666666,12.4,14.07609756097561,3.2144198,22.0,SIT,False,-2.2144198417663574
2024-08-18,746516,605397,"Musgrove, Joe",73,6,88.08082191780821,2735.5068493150684,0.3458904109589041,-0.051917808219178,27,14,13,6.0,2,0.3698630136986301,3.0,87.02557512729926,2736.089167537443,0.2768821217097079,72.0,87.14551831948383,-0.1199431921845644,2.9664793948382653,78.6,8.666666666666666,0.2836771657461313,True,0.0547945205479452,0.0,0.3561643835616438,0.0,0.0,0.2602739726027397,0.2191780821917808,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0684931506849315,0.0,0.0,COL,4.5,0.2265373802373882,0.0779847933691014,0.0343827812167995,0.1669898248202344,COL,SD,1.14,1.07,87.27301587301586,87.02557512729926,87.29704622580485,87.80104789921592,2713.6666666666665,2736.089167537443,2696.2273702542666,2236.430096625052,0.3861904761904761,0.3758513708513706,0.2783813205951134,-0.0613580067611712,0.0152380952380952,0.0333900582176442,0.1236125789918892,0.578959082716783,18.0,20.0,22.4,23.031189083820664,5.0,8.666666666666666,10.6,8.956140350877194,13.0,11.333333333333334,11.8,14.07504873294347,3.4353523,29.0,SIT,True,2.564647674560547
2024-08-23,745378,605397,"Musgrove, Joe",75,9,88.32933333333334,2711.133333333333,0.3289333333333333,0.2486666666666667,28,9,19,5.0,3,0.3733333333333333,4.0,87.28231374636664,2733.3490264000416,0.3143112070839988,74.33333333333333,87.42767550780542,-0.1453617614387781,3.03315017762062,75.2,9.666666666666666,0.2998719907080795,True,0.0133333333333333,0.0,0.12,0.0,0.0,0.3333333333333333,0.2133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1066666666666666,0.0,0.2133333333333333,0.0,0.0,NYM,4.357142857142857,0.2389944314021538,0.1035612823579181,0.0283746865462253,0.1414279482935954,SD,NYM,0.97,1.01,88.08082191780821,87.28231374636664,87.5492106093665,87.80132628132395,2735.5068493150684,2733.3490264000416,2722.1709623395027,2236.92768062574,0.3458904109589041,0.3795825179386821,0.3201371805646721,-0.0609527844549821,-0.051917808219178,0.0046699807304434,0.069673461792498,0.5783313445168466,27.0,23.33333333333333,22.6,23.035053554040896,14.0,9.666666666666666,10.4,8.961051606621227,13.0,13.666666666666666,12.2,14.074001947419667,5.2565074,7.0,START,True,3.743492603302002
2024-08-28,745134,605397,"Musgrove, Joe",94,3,88.5723404255319,2659.1382978723404,0.2863829787234043,0.155531914893617,23,7,16,5.0,3,0.2446808510638297,5.333333333333333,87.89439037471914,2720.1022831050227,0.3429702109154164,70.33333333333333,87.67923106336097,0.215159311358164,3.03315017762062,72.8,9.333333333333334,0.3147685424322174,True,0.0744680851063829,0.0,0.2234042553191489,0.0,0.0,0.2872340425531915,0.2765957446808511,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0957446808510638,0.0,0.0,STL,3.2142857142857144,0.2006784634146181,0.0840721593731814,0.0341281934409481,0.1443668053334837,STL,SD,0.99,0.94,88.32933333333334,87.89439037471914,87.49737612660786,87.80185113922855,2711.133333333333,2720.1022831050223,2730.981537052146,2237.399997012899,0.3289333333333333,0.353671406827571,0.3604755713692698,-0.0605652237017134,0.2486666666666667,0.0706623178951944,0.0593838066200842,0.578003646029918,28.0,24.33333333333333,23.0,23.03988326848249,9.0,9.333333333333334,9.8,8.961089494163424,19.0,15.0,13.2,14.078793774319069,5.160922,13.0,START,False,-2.160922050476074
2024-09-02,745373,605397,"Musgrove, Joe",94,8,87.5,2776.148936170213,0.2895744680851064,-0.0611702127659574,34,14,20,5.0,3,0.3617021276595745,6.0,88.32749855889115,2701.926160173581,0.3292923993652644,80.66666666666667,87.6765368430952,0.650961715795944,3.03315017762062,78.4,10.0,0.3121895611298318,True,0.0957446808510638,0.0,0.2978723404255319,0.0,0.0,0.2659574468085106,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.1170212765957446,0.0,0.0957446808510638,0.0,0.0,DET,4.714285714285714,0.2479849755475777,0.0694047945607616,0.0271746818026507,0.1283338056828511,SD,DET,0.97,1.01,88.5723404255319,88.32749855889115,87.74972299959305,87.80261627258137,2659.1382978723404,2701.92616017358,2714.0637420811595,2237.819637113256,0.2863829787234043,0.3204022410052137,0.3508127731745566,-0.0602206872544193,0.155531914893617,0.117426924447035,0.0836417047503228,0.5775841110436853,23.0,26.0,24.2,23.039844509232264,7.0,10.0,9.0,8.959183673469388,16.0,16.0,15.2,14.080660835762876,5.7986207,7.0,START,True,2.2013792991638184
2024-09-08,745368,605397,"Musgrove, Joe",74,7,88.15135135135135,,0.2305405405405405,0.1936486486486486,26,10,16,6.0,3,0.3513513513513513,6.666666666666667,88.1338912529551,2715.473522458629,0.3265721040189125,87.66666666666667,87.70810249966087,0.4257887532942277,3.361547262794322,79.8,10.0,0.3270587222939307,True,0.054054054054054,0.0,0.1486486486486486,0.0,0.0,0.3108108108108108,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.054054054054054,0.0,0.1621621621621621,0.0,0.0,SF,3.642857142857143,0.2778388041754646,0.0943157045974804,0.0292295157106249,0.1201786391970312,SD,SF,0.97,1.01,87.5,88.1338912529551,87.95110230993787,87.80231605802524,2776.148936170213,2715.473522458628,2719.118816671524,2238.3547557007887,0.2895744680851064,0.3016302600472811,0.3273943334582446,-0.0598736682511063,-0.0611702127659574,0.1143427895981085,0.0612697311626486,0.5769504261986361,34.0,28.33333333333333,26.0,23.050485436893204,14.0,10.0,9.8,8.964077669902913,20.0,18.33333333333333,16.2,14.086407766990291,6.1913643,2.0,START,True,0.8086357116699219
2024-09-14,745284,605397,"Musgrove, Joe",91,8,86.16813186813187,2790.0,0.6523076923076923,-0.1325274725274725,29,11,18,6.0,3,0.3186813186813186,6.0,88.07456392562774,2717.6436170212764,0.3192447766915852,87.33333333333333,87.98447715017345,0.0900867754542957,2.3021728866442674,82.0,10.333333333333334,0.3401861354213438,True,0.0769230769230769,0.0,0.2747252747252747,0.0,0.0,0.1538461538461538,0.2197802197802197,0.0,0.0,0.0,0.0,0.0,0.0,0.0109890109890109,0.0,0.2637362637362637,0.0,0.0,SF,3.7857142857142856,0.2678266054560867,0.077443932678144,0.0295767706224232,0.1325951318064367,SF,SD,0.96,0.91,88.15135135135135,88.07456392562774,88.12676940560496,87.8026619800206,,2717.6436170212755,2720.4818541727386,2238.3547557007887,0.2305405405405405,0.2688326624496835,0.2962643463282575,-0.0595858444564664,0.1936486486486486,0.0960034502587691,0.0969518418447592,0.5765705433665747,26.0,27.666666666666668,27.6,23.0533462657614,10.0,10.333333333333334,10.8,8.965082444228903,16.0,17.333333333333332,16.8,14.088263821532491,6.7545915,1.0,START,True,1.245408535003662
2024-09-20,745364,605397,"Musgrove, Joe",93,9,86.35698924731183,2842.483870967742,0.5913978494623656,-0.1319354838709677,34,13,21,6.0,3,0.3655913978494624,7.666666666666667,87.27316107316108,2783.0744680851067,0.3439115992307482,86.33333333333333,87.80032981602612,-0.5271687428650438,2.345207879911715,85.6,11.666666666666666,0.3299497964178815,True,0.053763440860215,0.0,0.2580645161290322,0.0,0.0,0.1720430107526881,0.2473118279569892,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043,0.010752688172043,0.2473118279569892,0.0,0.0,CWS,3.5,0.2353052549494537,0.0835653457707298,0.0284506809647819,0.1192091771160257,SD,CWS,0.97,1.01,86.16813186813187,87.27316107316108,87.7442313956697,87.80104363337517,2790.0,2783.0744680851058,2734.1051418439715,2238.902566271096,0.6523076923076923,0.3908075669777795,0.3575478025980151,-0.0588809993705613,-0.1325274725274725,-1.6345548260660037e-05,0.0808299089831004,0.5758684661231152,29.0,29.666666666666668,28.0,23.059108527131784,11.0,11.666666666666666,10.2,8.967054263565892,18.0,18.0,17.8,14.092054263565892,5.943093,3.0,START,True,3.0569071769714355
2024-09-26,746088,605397,"Musgrove, Joe",85,6,87.32588235294118,2764.494117647059,0.4587058823529412,-0.0031764705882352,27,9,18,6.0,3,0.3176470588235294,8.0,86.89215748893169,2816.241935483871,0.3452080226273775,86.0,87.51302437094337,-0.6208668820116827,2.345207879911715,89.2,11.333333333333334,0.3284014093211073,True,0.0823529411764705,0.0,0.2470588235294117,0.0,0.0,0.2,0.2705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,LAD,6.5,0.2063580251507102,0.1074160982195181,0.040823308631587,0.1823234818629853,LAD,SD,0.98,1.1,86.35698924731183,86.89215748893169,87.34976257846539,87.7996152907579,2842.483870967742,2816.2419354838703,2766.942776252574,2239.501357247977,0.5913978494623656,0.4914153607701992,0.4100407058238215,-0.0582377957614288,-0.1319354838709677,-0.0236047692499307,0.0047094788755735,0.5751683633041299,34.0,29.666666666666668,29.2,23.06969990319458,13.0,11.333333333333334,11.0,8.970958373668925,21.0,18.33333333333333,18.2,14.098741529525654,6.303096,1.0,START,True,-0.30309581756591797
2024-08-05,746116,605400,"Nola, Aaron",96,4,87.29270833333334,2374.4791666666665,-0.3413541666666667,0.3485416666666667,26,12,14,6.0,3,0.2708333333333333,4.666666666666667,86.6101655925528,2354.7684210526318,0.2463301109917651,91.0,87.35250347620847,-0.7423378836556651,2.280350850198276,95.4,7.666666666666667,0.2811442167440546,True,0.0520833333333333,0.0,0.0,0.0,0.0,0.0625,0.34375,0.0,0.0,0.3125,0.0,0.0,0.0,0.2291666666666666,0.0,0.0,0.0,0.0,LAD,4.857142857142857,0.2664512737571942,0.1032399333708359,0.0340593676750217,0.151311538908796,LAD,PHI,0.98,1.1,87.9978947368421,86.6101655925528,87.36940417145017,87.77373019248499,2279.1052631578946,2354.768421052631,2355.640712345123,2240.673650989082,-0.5029473684210527,-0.2607171500179021,-0.3464946945094437,-0.0642765474091501,0.3909473684210526,0.2315759935553166,0.3113806629408416,0.5689807668021523,26.0,22.666666666666668,27.2,23.13825757575757,6.0,7.666666666666667,11.8,8.994318181818182,20.0,15.0,15.4,14.143939393939394,5.404352,5.0,START,False,-1.4043521881103516
2024-08-10,747164,605400,"Nola, Aaron",88,4,88.46477272727272,2337.2386363636365,-0.4890909090909091,0.5227272727272727,19,4,15,5.0,3,0.2159090909090909,4.666666666666667,87.2819017036639,2338.528143274854,0.2699412221028762,96.33333333333331,87.35662153176402,-0.0747198281001146,2.1908902300206647,94.0,9.0,0.2692914659349931,True,0.1477272727272727,0.0,0.0,0.0,0.0,0.0795454545454545,0.3636363636363636,0.0,0.0,0.2272727272727272,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,AZ,6.357142857142857,0.2000576552793492,0.0880598954773822,0.0364942750467684,0.1811486570404545,AZ,PHI,1.0,0.91,87.29270833333334,87.2819017036639,87.10483904200034,87.77326543706552,2374.4791666666665,2338.528143274853,2362.309361212437,2240.803307496521,-0.3413541666666667,-0.3831685389067911,-0.305017955027243,-0.0645442552538433,0.3485416666666667,0.3420065491108722,0.2940598700605827,0.5687677821643402,26.0,26.0,25.6,23.14096499526963,12.0,9.0,10.0,8.997161778618732,14.0,17.0,15.6,14.143803216650898,4.581294,21.0,SIT,False,-0.581294059753418
2024-08-16,745542,605400,"Nola, Aaron",112,4,85.66036036036036,2315.7567567567567,-0.2224324324324324,0.2044144144144144,25,7,18,6.0,3,0.2232142857142857,4.0,87.91845859914939,2330.274355396066,0.2534755449229133,93.0,87.33149465621239,0.5869639429370039,0.8944271909999164,91.4,7.333333333333333,0.2451465514435439,True,0.0990990990990991,0.0,0.0,0.0,0.0,0.027027027027027,0.2882882882882883,0.0,0.0,0.3963963963963964,0.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,WSH,4.357142857142857,0.1779071893577023,0.078414991257642,0.0265988884965302,0.1372198791681625,PHI,WSH,1.02,1.05,88.46477272727272,87.91845859914939,87.1175955676529,87.77393291514488,2337.2386363636365,2330.2743553960654,2355.2046132376395,2240.896662122724,-0.4890909090909091,-0.444464148059543,-0.3225193051622565,-0.0649540493212536,0.5227272727272727,0.4207387692716637,0.3131993840119779,0.5687233415181654,19.0,23.666666666666668,22.6,23.137051039697543,4.0,7.333333333333333,7.8,8.992438563327033,15.0,16.333333333333332,14.8,14.14461247637051,4.8796697,11.0,SIT,False,-0.8796696662902832
2024-08-21,747084,605400,"Nola, Aaron",100,5,86.13,2367.01,-0.2126,0.2162,30,9,21,5.0,3,0.3,4.0,87.13928047365546,2342.49151992902,0.2366522366522366,98.66666666666669,86.87472303310415,0.2645574405513144,0.8944271909999164,97.8,7.666666666666667,0.249789408586401,True,0.08,0.0,0.0,0.0,0.0,0.07,0.21,0.0,0.0,0.39,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,ATL,5.214285714285714,0.274814344098697,0.0847199049933518,0.0363643995861341,0.160298927385712,ATL,PHI,1.0,0.99,85.66036036036036,87.13928047365546,87.19416763972497,87.77189475453274,2315.7567567567567,2342.4915199290194,2333.7159645889906,2240.969060666858,-0.2224324324324324,-0.3509591693966696,-0.372205791648743,-0.0651059088999529,0.2044144144144144,0.3585611179361176,0.3506322668948608,0.5683720310773711,25.0,23.33333333333333,24.4,23.138810198300284,7.0,7.666666666666667,7.6,8.990557129367328,18.0,15.666666666666666,16.8,14.148253068932956,5.095207,8.0,START,True,-0.09520721435546875
2024-08-27,745540,605400,"Nola, Aaron",102,6,86.10392156862746,2417.029411764706,-0.0268627450980392,0.1906862745098039,24,13,11,6.0,3,0.2352941176470588,4.333333333333333,86.75171102921102,2340.001797706798,0.2463744588744588,100.0,87.01680636643748,-0.2650953372264553,0.4472135954999578,98.2,6.666666666666667,0.2567281840966051,True,0.0392156862745098,0.0,0.0,0.0,0.0,0.088235294117647,0.3039215686274509,0.0,0.0,0.4215686274509804,0.0,0.0,0.0,0.1470588235294117,0.0,0.0,0.0,0.0,HOU,3.857142857142857,0.2535378618124561,0.0792533663892785,0.0291980038262539,0.1213301479727409,PHI,HOU,1.02,1.05,86.13,86.75171102921102,87.1091472315617,87.77031296767865,2367.01,2340.001797706797,2334.717964588991,2241.090839352204,-0.2126,-0.3080411138411141,-0.3536849753222124,-0.0652480034000493,0.2162,0.3144472290472288,0.3365661444458812,0.5680327516640017,30.0,24.666666666666668,25.2,23.145283018867925,9.0,6.666666666666667,7.6,8.99056603773585,21.0,18.0,17.6,14.154716981132076,5.1004496,14.0,START,True,0.8995504379272461
2024-09-01,745536,605400,"Nola, Aaron",100,9,87.773,2426.46,-0.2687,0.3689,33,20,13,5.0,3,0.33,5.0,85.96476064299594,2366.598722840488,0.2528361344537815,104.66666666666669,86.94160962107266,-0.9768489780767168,0.8944271909999159,99.6,9.666666666666666,0.2490501655207537,True,0.03,0.0,0.0,0.0,0.0,0.06,0.39,0.0,0.0,0.34,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,ATL,4.5,0.2623528353480519,0.070683302379304,0.0277242434486036,0.1345512628831653,PHI,ATL,1.02,1.05,86.10392156862746,85.96476064299594,86.73035259791877,87.76870912610113,2417.029411764706,2366.598722840487,2362.302794310353,2241.26066422905,-0.0268627450980392,-0.1539650591768241,-0.2584680506576097,-0.0652110589743496,0.1906862745098039,0.2037668963080725,0.2965139256636314,0.5676695692990795,24.0,26.33333333333333,24.8,23.146088595664462,13.0,9.666666666666666,9.0,8.994344957587183,11.0,16.666666666666668,15.8,14.151743638077283,5.223641,9.0,START,True,3.7763590812683105
2024-09-07,746018,605400,"Nola, Aaron",101,5,86.96336633663365,2434.5841584158416,-0.2310891089108911,0.3711881188118812,34,14,20,6.0,3,0.3366336633663366,6.666666666666667,86.66897385620916,2403.4998039215684,0.2884313725490195,100.66666666666669,86.90412716493229,-0.2351533087231274,2.0736441353327724,100.4,14.0,0.2608834988540871,True,0.0396039603960396,0.0,0.0,0.0,0.0,0.099009900990099,0.3663366336633663,0.0,0.0,0.3564356435643564,0.0,0.0,0.0,0.1386138613861386,0.0,0.0,0.0,0.0,MIA,4.142857142857143,0.2245947041530199,0.0845154389878879,0.031101589281718,0.1574336214004874,MIA,PHI,1.02,0.97,87.773,86.66897385620916,86.8264109312521,87.76871325194142,2426.46,2403.499803921568,2372.69896097702,2241.439255681095,-0.2687,-0.1693875816993466,-0.2439372173242763,-0.0654067214176435,0.3689,0.2585954248366011,0.3005855923302981,0.567478444713215,33.0,29.0,26.2,23.15536723163842,20.0,14.0,10.6,9.004708097928438,13.0,15.0,15.6,14.15065913370998,5.47449,9.0,START,True,-0.4744901657104492
2024-09-13,745529,605400,"Nola, Aaron",90,7,86.58111111111111,2333.555555555556,-0.2808888888888889,0.1646666666666666,28,9,19,6.0,3,0.3111111111111111,6.666666666666667,86.94676263508704,2426.024523393516,0.3006425936711318,101.0,86.84923683214903,0.0975258029380086,1.9235384061671348,103.0,15.666666666666666,0.2850284133455362,True,0.0777777777777777,0.0,0.0,0.0,0.0,0.0777777777777777,0.1888888888888888,0.0,0.0,0.3777777777777777,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,NYM,4.214285714285714,0.2694497831558492,0.0822361689347947,0.0219206365137689,0.0996364507169917,PHI,NYM,1.02,1.05,86.96336633663365,86.94676263508704,86.52612965312429,87.7679396237807,2434.5841584158416,2426.024523393515,2392.168065387461,2241.625329768508,-0.2310891089108911,-0.175550618002977,-0.1923368572882727,-0.0655658783700866,0.3711881188118812,0.3102581311072281,0.2702777615472198,0.5672898853223396,34.0,30.33333333333333,29.2,23.165569143932267,14.0,15.666666666666666,12.6,9.009407337723424,20.0,14.666666666666666,16.6,14.156161806208845,6.4861536,1.0,START,True,0.5138463973999023
