game_pk,pitcher,outs,hits,earned_runs,walks,hit_batters,strikeouts_official,home_runs_allowed
824593,691799,6,0,0,0,0,4,0
824593,670950,3,1,0,0,0,1,0
824593,622554,3,0,0,0,0,1,0
824593,664285,20,6,4,2,0,4,1
824593,689225,4,3,3,0,0,3,2
823455,666200,18,7,5,2,1,2,3
823455,661395,3,0,0,0,0,2,0
823455,680742,3,2,0,0,0,2,0
823455,641745,3,1,0,0,0,0,0
823455,641743,12,7,6,2,0,4,2
823455,685126,3,0,0,0,0,2,0
823455,670950,3,1,0,0,0,0,0
823455,622554,1,0,0,1,0,1,0
823455,663542,2,2,2,1,0,0,0
823455,699823,3,1,0,0,0,0,0
824260,640448,3,0,0,0,0,1,0
824260,805427,3,0,0,0,0,3,0
824260,672456,21,6,3,0,0,3,1
824260,676684,3,0,0,0,0,0,0
824260,663436,18,5,1,3,0,4,0
824260,685126,0,2,1,0,0,0,0
824260,691799,3,1,1,1,0,1,1
824260,622554,3,3,1,0,0,1,0
824260,663542,3,1,0,0,0,1,0
824260,663855,0,1,0,0,0,0,0
824417,670059,3,0,0,0,0,1,0
824417,680916,4,0,0,0,0,1,0
824417,671922,3,0,0,0,0,0,0
824417,681870,3,0,0,0,0,2,0
824417,668909,14,5,3,2,0,6,1
824417,683769,3,1,0,0,0,1,0
824417,641743,12,1,1,2,0,2,0
824417,670950,6,0,0,1,0,3,0
824417,622554,1,0,2,2,0,1,0
824417,669684,3,0,0,0,0,2,0
824417,663542,2,2,0,0,0,2,0
824417,656794,0,2,0,0,0,0,0
824417,663855,3,1,0,0,0,3,0
824578,663436,12,6,5,2,0,2,0
824578,670950,6,3,0,0,0,4,0
824578,622554,3,0,0,1,0,1,0
824578,669684,3,1,0,0,1,2,0
824578,663542,3,0,0,0,1,2,0
824578,687562,21,4,0,1,0,4,0
824578,669711,3,0,0,0,0,0,0
824578,663558,3,0,0,0,0,2,0
824574,805326,6,2,0,0,0,0,0
824574,622554,3,0,0,0,0,1,0
824574,702273,15,4,1,0,1,4,1
824574,663855,3,0,0,0,0,3,0
824574,669372,13,6,8,3,1,7,2
824574,686993,3,1,0,0,0,0,0
824574,660761,5,2,0,0,0,1,0
824574,643410,3,0,0,0,0,1,0
823103,678606,3,1,0,0,1,0,0
823103,669302,20,4,2,4,0,6,2
823103,622554,3,1,0,1,0,2,0
823103,660825,1,0,0,0,0,0,0
823103,664076,1,1,0,0,1,0,0
823103,687330,2,0,0,0,0,1,0
823103,641329,3,1,1,0,0,3,1
823103,656876,21,2,0,2,0,8,0
824157,669713,12,7,5,1,0,6,0
824157,669854,12,7,5,1,0,3,1
824157,687911,3,1,0,0,0,1,0
824157,678606,3,2,2,0,0,0,1
824157,622554,3,1,1,0,0,0,0
824157,676106,21,5,2,2,0,8,1
823748,681982,3,0,0,1,0,3,0
823748,669084,9,0,0,2,0,3,0
823748,622608,3,1,0,0,0,2,0
823748,669060,6,2,0,0,0,2,0
823748,669160,6,7,7,2,1,1,0
823748,678606,3,1,0,0,0,2,0
823748,669302,15,4,3,4,0,5,1
823748,622554,2,2,2,1,0,0,0
823748,662253,3,0,0,0,0,1,0
823748,642100,1,0,0,0,0,0,0
823748,660825,3,1,0,0,0,2,0
823928,681911,2,1,0,1,0,2,0
823928,683618,1,0,0,0,0,0,0
823928,656945,3,0,0,0,0,2,0
823928,676263,3,0,0,0,0,1,0
823928,808963,18,4,3,1,0,5,2
823928,657514,3,0,0,0,0,0,0
823928,687312,18,4,3,2,0,7,0
823928,622608,3,3,1,0,0,2,0
824350,663372,18,1,1,2,1,4,0
824350,657514,1,0,0,0,0,0,0
824350,675848,1,3,3,2,0,1,0
824350,678020,2,0,0,1,0,1,0
824350,622608,5,4,3,0,0,4,0
824350,677955,3,0,0,1,0,1,0
824350,684974,6,0,0,2,0,3,0
824350,702153,3,0,0,0,0,1,0
824350,676879,3,1,1,1,1,1,0
824350,687075,15,7,3,2,0,2,1
824350,656730,3,3,2,1,0,1,0
824339,680767,4,2,1,0,0,0,1
824339,807743,14,6,5,2,1,5,1
824339,688642,7,1,0,1,0,1,0
824339,622608,2,4,4,1,0,0,0
824339,664126,3,2,1,0,0,1,0
824339,645261,17,7,5,5,0,3,0
824339,676534,3,0,0,0,0,0,0
824339,656848,4,1,1,0,0,1,1
823753,694477,3,0,0,1,0,2,0
823753,682842,3,0,0,0,0,0,0
823753,690986,15,1,0,1,0,10,0
823753,669084,2,2,2,1,0,0,1
823753,622608,1,0,0,0,0,1,0
823753,656730,3,0,0,0,0,1,0
823753,694973,15,2,3,4,0,6,0
823753,669199,6,2,1,1,0,2,1
823753,681895,3,0,0,1,0,2,0
823914,680736,18,4,4,1,1,6,2
823914,642546,9,1,0,1,0,4,0
823914,676879,6,0,0,1,0,2,0
823914,694819,18,5,1,1,0,6,0
823914,622608,3,0,0,0,0,0,0
823361,694973,18,8,2,1,0,4,0
823361,669387,6,0,0,0,0,2,0
823361,676702,3,3,2,0,0,0,0
823361,622761,3,3,1,1,0,0,0
823361,671162,11,5,4,1,0,2,1
823361,694462,10,6,7,5,1,2,2
825104,666661,3,0,0,0,0,1,0
825104,642528,3,0,0,0,0,0,0
825104,623149,3,0,0,0,0,2,0
825104,647336,15,4,1,3,1,3,0
825104,664199,3,0,0,0,0,1,0
825104,641755,3,0,0,0,0,1,0
825104,693821,21,4,0,1,0,8,0
825090,623149,3,0,0,1,0,0,0
825090,668678,18,6,4,2,1,5,2
825090,657044,3,0,0,0,0,2,0
825090,805299,3,1,0,0,0,1,0
825090,642397,3,0,0,0,0,1,0
825090,682254,2,1,0,1,0,0,0
825090,656605,18,4,2,2,0,4,1
825090,676755,1,0,0,0,0,1,0
825090,642701,3,0,0,1,0,0,0
823217,686790,19,6,2,2,1,6,0
823217,668873,6,0,0,0,0,1,0
823217,657424,2,0,0,0,0,1,0
823217,656464,3,2,0,0,0,0,0
823217,623149,3,0,0,0,0,1,0
823217,647336,18,4,2,0,0,3,0
823217,657044,2,0,0,1,0,0,0
823217,805299,1,0,0,0,0,1,0
825076,669194,21,5,2,2,0,3,0
825076,623149,3,1,0,0,0,2,0
825076,805299,3,0,0,0,0,0,0
825076,681911,2,1,0,0,0,0,0
825076,656945,1,1,1,0,0,1,1
825076,669165,3,1,0,0,0,2,0
825076,694361,1,2,2,1,0,1,1
825076,680736,18,6,0,0,0,4,0
825071,642528,3,0,0,0,0,0,0
825071,669194,21,9,2,0,1,5,1
825071,623149,3,1,1,0,0,2,1
825071,820862,3,1,0,1,0,0,0
825071,700712,21,7,3,2,1,3,1
825062,666661,3,0,0,0,0,1,0
825062,703615,10,6,3,3,0,3,1
825062,656464,3,1,0,0,0,1,0
825062,642528,5,1,0,0,0,1,0
825062,623149,3,1,0,0,0,0,0
825062,664199,3,0,0,0,0,1,0
825062,657044,3,2,2,1,1,2,0
825062,805299,3,1,0,1,0,1,0
825062,694477,10,1,0,0,0,2,0
825062,682842,3,1,0,0,0,1,0
825062,681982,6,1,0,1,0,1,0
825062,690986,8,5,3,1,0,3,0
825062,676879,3,0,0,1,0,0,0
825062,656730,3,1,0,0,0,0,0
825069,686753,5,3,1,2,0,1,0
825069,656464,3,2,2,1,0,1,2
825069,642528,4,0,0,0,0,0,0
825069,623149,3,0,0,1,0,1,0
825069,647336,3,2,0,0,0,0,0
825069,664199,3,1,1,0,0,0,1
825069,657044,3,2,1,0,0,1,0
825069,805299,3,0,0,1,0,2,0
825069,689520,2,0,0,0,0,0,0
825069,687570,18,9,3,3,0,4,1
825069,701519,4,4,3,1,0,4,0
825059,694297,16,6,2,0,1,3,0
825059,656464,3,0,0,1,0,1,0
825059,642528,2,1,0,1,0,1,0
825059,623149,3,1,1,0,0,2,1
825059,657044,2,0,0,0,0,0,0
825059,805299,1,0,0,0,0,0,0
825059,694335,3,0,0,0,0,0,0
825059,700669,3,0,0,0,0,2,0
825059,677865,3,0,0,1,0,0,0
825059,669160,15,8,5,4,0,6,0
825056,666661,3,0,0,1,0,2,0
825056,656464,3,0,0,0,0,0,0
825056,623149,3,2,2,0,0,2,1
825056,684442,15,4,1,2,1,5,0
825056,664199,3,0,0,0,0,0,0
825056,657044,3,3,1,0,0,0,1
825056,664129,1,0,1,2,0,0,0
825056,660761,2,0,0,0,0,2,0
825056,669620,3,1,0,0,0,0,0
825056,665660,3,0,0,2,0,1,0
825056,663687,3,1,0,0,0,0,0
825056,665622,1,2,1,2,0,1,0
825056,678022,15,5,3,1,0,4,1
823350,685126,7,3,0,0,0,2,0
823350,642397,3,0,0,0,1,2,0
823350,676755,5,3,1,1,0,3,0
823350,696149,12,7,3,1,0,3,0
823350,696062,6,2,0,1,0,0,0
823350,676760,3,0,0,0,0,1,0
823350,666661,2,1,0,0,0,1,0
823350,694297,21,6,0,1,0,4,0
823350,672629,6,0,0,1,0,3,0
823350,656464,3,0,0,0,0,0,0
823350,623149,1,3,3,0,0,0,2
823350,657044,2,4,3,1,0,1,0
823350,805299,1,0,0,0,0,1,0
823622,681810,3,1,0,1,0,2,0
823622,623211,3,0,0,0,0,3,0
823622,642207,3,0,0,0,0,1,0
823622,672335,3,0,0,0,0,1,0
823622,681035,15,5,1,2,0,8,0
823622,669199,6,4,3,1,0,2,2
823622,687531,3,0,0,0,0,0,0
823622,663969,15,6,3,1,0,2,0
824405,702021,3,1,1,0,0,0,1
824405,670059,5,2,0,0,1,1,0
824405,680916,1,2,3,0,1,0,1
824405,800048,13,6,1,1,0,6,0
824405,683769,2,2,4,1,1,0,1
824405,682120,3,3,2,1,0,1,0
824405,666661,3,0,0,0,0,1,0
824405,672629,6,1,0,0,0,3,0
824405,656464,3,1,0,1,0,0,0
824405,642528,3,2,1,0,0,0,0
824405,623149,0,5,5,0,0,0,1
824405,684442,12,5,2,1,1,6,1
822774,663893,3,1,0,2,0,1,0
822774,656302,19,2,2,3,0,10,0
822774,623149,5,1,0,0,0,1,0
822774,680755,3,2,1,0,0,0,1
822774,677960,22,6,1,1,0,4,0
822774,657612,3,1,0,0,0,0,0
822774,670280,5,0,0,1,0,1,0
822810,671936,4,0,0,1,0,3,0
822810,657756,3,4,3,0,0,0,0
822810,702056,17,5,6,2,0,5,2
822810,684320,2,4,2,1,0,1,0
822810,623168,1,0,0,0,0,0,0
822810,687064,19,7,3,0,0,4,1
822810,689296,3,1,0,0,0,1,0
822810,664991,2,0,0,0,0,0,0
822810,666974,3,0,0,0,0,0,0
823835,694795,3,1,1,1,0,1,0
823835,676604,3,1,0,0,0,2,0
823835,680767,3,0,0,0,0,2,0
823835,676534,3,2,0,1,0,1,0
823835,687473,12,3,2,1,0,4,1
823835,656848,3,0,0,1,0,2,0
823835,680570,12,4,3,4,0,8,0
823835,641312,3,6,6,1,0,2,1
823835,623168,3,2,1,0,0,0,1
823835,676620,3,0,0,0,0,2,0
823835,670245,3,2,0,0,0,0,0
824589,641743,18,5,2,1,0,6,0
824589,623211,2,2,0,0,0,1,0
824589,670950,3,1,0,0,0,1,0
824589,696146,4,0,0,0,0,3,0
824589,669276,3,0,0,0,0,2,0
824589,800311,3,0,0,0,0,3,0
824589,628452,3,0,0,0,0,2,0
824589,656550,18,1,0,3,0,3,0
824564,663436,3,2,1,1,0,1,0
824564,623211,5,0,0,0,0,1,0
824564,670950,3,0,1,2,0,0,0
824564,696146,6,0,0,4,0,3,0
824564,663542,3,1,0,0,0,1,0
824564,656794,4,1,0,1,0,2,0
824564,663855,3,1,0,0,0,1,0
824564,684974,1,2,4,4,0,0,1
824564,670059,5,0,0,1,1,2,0
824564,671922,3,0,0,0,0,1,0
824564,676282,3,3,1,0,0,3,0
824564,681870,2,0,0,3,0,0,0
824564,683769,5,0,0,1,0,2,0
824564,682120,5,1,0,0,1,2,0
824188,695001,3,0,1,2,0,1,0
824188,623352,3,0,0,1,0,1,0
824188,805123,3,1,1,1,0,2,0
824188,687911,3,2,0,0,0,1,0
824188,663878,3,3,3,1,0,3,1
824188,681293,12,6,4,1,1,3,1
824188,694973,14,6,1,1,0,7,0
824188,642397,0,3,3,1,0,0,0
824188,682254,2,2,3,1,0,2,0
824188,670990,7,2,2,0,0,2,1
824188,684049,1,0,0,1,0,1,0
824186,623352,3,0,0,0,0,3,0
824186,660853,5,0,0,0,0,2,0
824186,663567,16,5,1,4,0,4,1
824186,687911,3,0,0,1,0,1,0
824186,686930,12,1,0,2,0,7,0
824186,678022,12,5,5,2,0,6,1
824022,681217,3,1,1,0,0,1,1
824022,696147,3,2,0,0,0,1,0
824022,666171,3,0,0,1,0,2,0
824022,672282,21,1,1,0,0,9,1
824022,650556,0,2,0,0,0,0,0
824022,623352,3,0,0,0,0,0,0
824022,660853,4,0,0,2,0,0,0
824022,663567,19,5,2,0,0,6,2
824022,687911,1,0,0,0,0,1,0
824571,805326,3,0,0,1,0,0,0
824571,670950,6,2,1,0,0,2,0
824571,680732,18,4,2,1,1,10,0
824571,650556,2,1,0,1,0,1,0
824571,686613,21,2,0,0,0,7,0
824571,623352,2,0,0,0,0,2,0
824571,656986,2,2,0,0,0,0,0
824165,623352,3,1,0,0,0,1,0
824165,805123,3,3,2,0,0,3,1
824165,656986,3,0,0,0,0,1,0
824165,837227,18,4,1,3,0,8,0
824165,676604,2,1,2,0,0,1,1
824165,694350,3,2,0,0,0,0,0
824165,663969,13,5,2,1,0,2,1
824165,687473,6,0,0,0,0,2,0
824001,681217,3,0,0,1,0,1,0
824001,820862,1,1,0,0,1,0,0
824001,696147,2,0,0,2,1,1,0
824001,666171,3,2,1,0,0,2,0
824001,700712,18,2,1,2,1,5,1
824001,623352,3,0,0,2,0,0,0
824001,805123,7,2,1,0,1,1,1
824001,837227,2,1,2,4,0,1,0
824001,664299,15,3,0,0,0,7,0
823192,657277,18,5,2,1,0,4,0
823192,676775,3,0,0,0,1,1,0
823192,668873,3,1,0,1,0,1,0
823192,656529,3,2,1,2,0,1,0
823192,694477,6,2,2,2,1,1,0
823192,683734,3,3,3,2,0,1,1
823192,676879,1,3,4,1,0,1,0
823192,623381,9,3,2,2,0,2,1
823192,669060,5,6,3,0,0,0,0
823720,623437,3,1,0,0,0,0,0
823720,663485,3,0,0,1,0,2,0
823720,681892,3,0,0,0,0,0,0
823720,657746,18,3,1,0,0,6,0
823720,641941,3,0,0,0,0,1,0
823720,682227,16,3,1,4,1,2,0
823720,663574,3,1,0,0,0,0,0
823720,683175,2,0,0,0,0,1,0
823720,668933,3,1,0,1,0,0,0
831601,664285,19,7,1,2,0,4,0
831601,623454,2,0,0,1,0,0,0
831601,663947,3,0,0,0,0,1,0
831601,669724,3,0,0,0,0,1,0
831601,687396,1,0,0,0,0,0,0
831601,642232,8,5,3,2,0,0,0
831601,683409,1,0,0,0,0,1,0
831601,693645,11,2,0,1,0,1,0
831601,672442,3,1,0,0,1,1,0
824294,663554,17,6,1,1,0,5,0
824294,623454,10,0,0,2,0,2,0
824294,667463,3,0,0,1,1,2,0
824294,656848,3,0,0,0,0,0,0
824294,669622,3,1,1,1,0,0,0
824294,676083,15,5,4,2,0,4,1
824289,646241,3,2,0,0,0,1,0
824289,623454,1,2,3,1,0,0,0
824289,663947,1,1,1,0,0,0,1
824289,657756,4,1,1,0,0,2,1
824289,672456,18,7,4,0,0,5,0
824289,668674,2,3,3,1,0,1,0
824289,663460,14,6,5,3,0,3,0
824289,683232,3,2,1,0,0,0,0
824289,663738,3,0,0,0,0,1,0
824289,656638,3,2,0,0,0,2,0
824289,670167,1,1,1,0,0,1,1
824592,685126,1,0,0,0,0,1,0
824592,669684,4,0,0,3,0,0,0
824592,680732,16,3,1,2,0,6,0
824592,663542,4,1,0,0,0,1,0
824592,699823,2,0,0,0,0,0,0
824592,623454,2,4,2,0,0,0,1
824592,663947,1,0,0,0,0,0,0
824592,672456,18,2,0,0,0,4,0
824592,669724,3,0,0,0,0,0,0
824271,664285,15,5,1,2,1,5,0
824271,623454,6,2,1,0,0,1,1
824271,663947,1,3,1,0,0,0,0
824271,640448,2,0,0,0,0,1,0
824271,676684,3,1,0,1,0,2,0
824271,695380,3,2,2,0,0,3,1
824271,693433,19,9,5,0,0,7,1
824271,660825,2,1,0,0,0,0,0
823529,642232,2,1,0,1,0,1,0
823529,677960,5,7,2,1,0,3,0
823529,657612,4,0,0,0,0,0,0
823529,687396,3,1,0,0,0,0,0
823529,656234,4,0,0,0,1,2,0
823529,666808,3,0,0,0,0,3,0
823529,660787,6,2,0,0,0,0,0
823529,663554,21,1,0,0,0,10,0
823529,623454,3,0,0,0,0,1,0
823529,805427,3,2,3,1,0,2,1
824971,695611,11,4,6,6,0,5,0
824971,696522,3,2,0,0,0,0,0
824971,665660,4,1,0,0,0,1,0
824971,663687,3,1,0,1,0,1,0
824971,641386,3,2,4,2,1,0,0
824971,666126,3,2,1,0,0,0,1
824971,623454,4,1,0,0,0,2,0
824971,663947,2,2,0,0,0,0,0
824971,672456,18,2,0,2,1,2,0
824971,646241,3,2,0,0,0,3,0
823106,693433,21,3,0,1,3,5,0
823106,662253,3,0,0,0,0,2,0
823106,642100,2,0,1,0,1,1,0
823106,660825,1,1,1,0,0,1,1
823106,623454,11,3,0,1,0,0,0
823106,663947,6,0,0,0,0,1,0
823106,805427,1,0,0,0,0,1,0
823106,646241,6,2,1,0,1,1,1
823106,669724,0,2,3,1,0,0,1
824376,663372,16,7,4,2,0,1,1
824376,623474,5,2,1,0,0,1,0
824376,675848,5,0,0,1,0,1,0
824376,688642,1,4,2,0,0,0,0
824376,680802,8,8,6,2,0,4,1
824376,660853,3,1,0,0,0,0,0
824376,675989,13,3,2,2,0,5,0
823319,695243,3,0,0,0,0,3,0
823319,688158,5,0,0,0,1,1,0
823319,699134,4,0,0,0,0,1,0
823319,669093,4,2,0,2,0,1,0
823319,670970,3,1,0,0,0,0,0
823319,681190,17,7,1,0,1,8,1
823319,680767,6,1,0,2,0,0,0
823319,623474,3,0,0,0,0,0,0
823319,801403,13,4,1,1,0,3,0
823319,657514,3,2,0,0,0,1,0
823319,675848,3,1,0,1,0,1,0
823319,677955,5,0,0,0,0,2,0
823319,678368,1,1,3,2,0,0,1
824208,678906,6,1,0,0,0,0,0
824208,680802,11,3,2,4,0,3,1
824208,685005,4,3,1,0,0,0,0
824208,805123,6,2,0,2,0,2,0
824208,680767,3,0,0,1,0,0,0
824208,623474,3,0,0,1,0,1,0
824208,801403,16,1,0,2,1,9,0
824208,675848,2,3,2,0,1,2,0
824208,677955,3,1,0,2,0,1,0
824327,623474,2,2,4,2,0,0,1
824327,657514,3,0,0,0,0,2,0
824327,687312,15,5,1,1,0,5,0
824327,688642,7,7,2,0,1,1,0
824327,668820,3,1,0,1,0,1,0
824327,676917,18,4,0,2,0,8,0
824327,678868,6,1,0,1,0,1,0
823182,664141,0,0,2,2,1,0,0
823182,805345,3,1,0,0,0,2,0
823182,676775,2,2,2,1,0,0,1
823182,671345,3,0,0,0,0,1,0
823182,656529,4,1,2,2,0,1,0
823182,665665,2,2,1,0,0,0,0
823182,694918,13,3,6,5,0,1,1
823182,623474,3,0,0,1,0,1,0
823182,656786,3,0,0,1,0,0,0
823182,687312,12,8,7,1,0,2,1
823182,688642,6,2,0,0,0,2,0
823182,693308,3,1,0,1,1,2,0
824112,669212,3,7,4,0,0,0,1
824112,679883,9,1,0,1,0,3,0
824112,683232,6,2,1,0,0,2,0
824112,663559,6,4,2,3,0,2,0
824112,670167,3,1,0,0,0,2,0
824112,677161,2,1,0,0,0,0,0
824112,676477,3,0,0,0,0,1,0
824112,686580,3,0,0,0,0,2,0
824112,624133,13,4,1,3,0,3,0
824112,701719,3,1,0,0,0,1,0
824112,663558,3,0,0,0,0,3,0
824615,624512,3,0,0,0,0,0,0
824615,680732,16,7,4,3,0,2,2
824615,663542,3,0,0,0,0,1,0
824615,656457,5,2,4,2,0,2,1
824615,669438,3,1,0,0,0,1,0
824615,693855,3,2,3,2,0,1,0
824615,642121,6,3,0,1,0,1,0
824615,669947,15,1,0,2,1,3,0
824935,669276,3,0,0,0,0,2,0
824935,663158,3,3,1,0,0,1,0
824935,641755,3,1,0,0,0,0,0
824935,625643,15,5,3,3,0,6,0
824935,628452,3,0,0,0,0,2,0
824935,664126,3,3,3,0,1,1,0
824935,676974,15,5,3,1,0,5,0
824935,656848,6,1,0,0,0,1,0
824923,641755,3,2,1,0,0,1,0
824923,625643,6,2,0,0,0,2,0
824923,656550,18,5,0,1,0,4,0
824923,678394,15,8,7,3,0,1,2
824923,670245,9,0,1,3,0,4,0
824916,800311,3,2,0,0,0,2,0
824916,641755,2,0,0,1,0,0,0
824916,625643,4,1,0,1,0,2,0
824916,693821,18,2,2,2,0,4,1
824916,681895,5,1,0,0,0,1,0
824916,682254,3,1,0,2,0,2,0
824916,696149,16,1,2,2,0,7,0
824908,625643,9,1,0,1,0,3,0
824908,693821,18,12,8,2,0,6,1
824908,694477,9,3,2,0,0,2,1
824908,688107,18,4,2,1,0,7,0
824905,689266,3,0,0,0,0,1,0
824905,669276,3,0,0,0,0,2,0
824905,800311,3,0,0,0,0,1,0
824905,625643,15,2,1,1,0,6,0
824905,628452,3,0,0,0,0,1,0
824905,700241,18,3,2,1,0,3,1
824905,700669,2,3,1,0,0,1,0
824905,677865,1,1,1,1,0,0,0
824905,691008,3,0,0,2,0,1,0
823030,676617,3,0,0,1,1,1,0
823030,666277,3,0,0,0,0,2,0
823030,669461,18,4,0,1,0,6,0
823030,703725,3,2,1,0,0,2,1
823030,702566,9,0,0,0,0,3,0
823030,625643,15,5,4,1,0,3,1
824936,669276,1,0,0,1,0,1,0
824936,663158,2,0,0,0,0,0,0
824936,674370,1,3,3,1,0,0,1
824936,641755,3,0,0,0,0,1,0
824936,628452,3,1,0,0,0,3,0
824936,693821,17,4,0,2,1,7,0
824936,676534,3,0,0,0,0,1,0
824936,667463,4,2,1,0,1,1,1
824936,663978,14,5,2,0,0,4,1
824936,677053,3,4,3,0,0,1,1
823954,670090,1,2,0,0,0,0,0
823954,680736,26,7,7,1,1,7,2
823954,663158,4,0,0,1,0,0,0
823954,641755,3,1,2,1,0,1,1
823954,628452,3,0,0,0,0,1,0
823954,693821,17,1,0,4,0,8,0
823142,678606,3,0,0,0,0,2,0
823142,669923,21,5,2,1,0,5,0
823142,662253,3,1,1,1,0,2,1
823142,669276,3,0,0,0,0,3,0
823142,663158,3,0,0,0,0,2,0
823142,628452,3,1,0,0,0,2,0
823142,693821,18,2,2,3,0,9,1
824915,675911,15,5,3,2,0,3,0
824915,689266,3,0,0,1,0,3,0
824915,669276,3,0,0,1,0,2,0
824915,641755,3,2,0,0,0,1,0
824915,628452,3,1,0,0,0,1,0
824915,682254,3,0,0,1,0,0,0
824915,670990,6,0,0,0,0,2,0
824915,677952,15,9,6,0,1,5,1
823360,683003,18,0,0,0,0,8,0
823360,682254,3,1,0,0,0,2,0
823360,676755,3,2,1,0,0,1,0
823360,642701,3,2,2,0,0,2,1
823360,689266,3,0,0,0,0,0,0
823360,669276,3,0,0,0,0,2,0
823360,800311,3,1,0,0,0,2,0
823360,628452,3,0,0,1,0,2,0
823360,656550,15,3,0,1,1,5,0
824894,669276,4,0,0,0,0,1,0
824894,682989,3,1,1,1,0,0,0
824894,628452,3,0,0,1,0,0,0
824894,664849,3,1,0,0,0,1,0
824894,656550,14,5,3,2,0,4,3
824894,683000,3,0,0,0,0,2,0
824894,687223,6,1,0,1,0,0,0
824894,663623,15,3,5,2,0,1,2
824891,689266,3,0,0,0,0,1,0
824891,669276,3,0,0,1,0,1,0
824891,800311,6,0,0,0,0,4,0
824891,702275,12,4,2,3,1,4,0
824891,628452,3,0,0,1,0,1,0
824891,676917,18,6,2,1,0,3,2
824891,687377,3,1,0,0,0,1,0
824891,668820,3,0,0,0,0,0,0
824888,689266,3,0,0,0,0,0,0
824888,669276,3,0,0,1,0,2,0
824888,628452,3,3,2,1,0,0,0
824888,656550,18,5,0,1,0,5,0
824888,680767,3,1,1,1,1,1,0
824888,667463,3,1,1,0,0,0,1
824888,687473,18,5,1,0,0,5,1
824883,689266,3,1,1,0,0,1,1
824883,669276,3,0,0,1,0,1,0
824883,641816,18,4,1,0,0,7,1
824883,628452,3,2,1,1,0,0,1
824883,642376,2,1,0,0,0,1,0
824883,673380,1,3,3,0,0,1,2
824883,674073,3,1,0,0,0,1,0
824883,804267,18,7,3,1,0,2,1
824880,669276,3,0,0,0,0,2,0
824880,800311,3,1,1,0,0,2,1
824880,628452,3,1,1,1,0,0,0
824880,693821,18,4,1,1,0,5,1
824880,672629,3,0,0,1,0,0,0
824880,647336,17,6,2,1,0,5,0
824880,664199,2,1,1,0,0,1,0
824880,805299,2,1,2,1,0,2,1
824515,628708,1,3,4,1,1,1,0
824515,657571,5,1,0,0,0,3,0
824515,687209,6,2,0,0,0,1,0
824515,663978,15,7,4,3,0,0,1
824515,669276,3,0,0,0,0,3,0
824515,663158,3,1,0,0,0,1,0
824515,800311,4,1,0,0,0,1,0
824515,641755,3,1,0,0,0,1,0
824515,656550,14,7,3,1,0,5,2
825106,666661,3,0,0,0,0,1,0
825106,642528,3,2,0,0,0,0,0
825106,664199,3,1,0,0,0,2,0
825106,668678,18,4,0,0,0,2,0
825106,669373,21,6,1,0,0,3,1
825106,640448,3,0,0,2,0,0,0
831549,650960,3,0,0,0,0,1,0
831549,822038,1,1,3,2,1,0,1
831549,702065,2,1,0,0,0,2,0
831549,682175,3,1,0,1,0,0,0
831549,628709,2,0,0,0,0,1,0
831549,804636,13,6,3,0,0,5,0
831549,669285,3,0,0,1,0,1,0
831549,703440,6,2,0,1,0,2,0
831549,678906,3,0,0,0,0,0,0
831549,681347,16,7,3,0,0,2,0
831549,682610,2,2,2,1,0,0,0
831857,680767,1,0,0,0,0,1,0
831857,663372,13,4,4,1,0,3,0
831857,801403,11,5,1,0,0,4,0
831857,677955,2,1,0,0,0,1,0
831857,656427,14,7,4,1,0,6,2
831857,657756,2,2,0,0,0,0,0
831857,640448,1,0,0,0,0,1,0
831857,676684,3,2,1,0,0,0,0
831857,663947,2,3,1,0,0,0,0
831857,646241,2,0,0,0,0,0,0
824299,664285,18,3,0,2,0,5,0
824299,663947,3,0,0,0,0,1,0
824299,640448,3,1,0,1,0,1,0
824299,676684,3,1,0,0,0,2,0
824299,700241,14,7,3,0,0,4,1
824299,688297,3,0,0,0,0,1,0
824299,700669,3,0,0,2,0,0,0
824299,677865,2,2,0,0,0,0,0
824299,666277,2,1,1,0,1,0,0
824293,669373,20,2,1,2,1,7,0
824293,640448,4,2,0,0,0,0,0
824293,657756,3,2,1,0,0,1,1
824293,645261,18,10,7,2,0,4,3
824293,663969,6,2,1,1,0,2,0
824777,676979,15,7,5,2,0,8,2
824777,681252,9,3,1,1,0,0,0
824777,670245,3,2,0,0,0,0,0
824777,664285,18,3,1,2,0,7,1
824777,640448,3,1,0,0,0,1,0
824777,657756,3,2,1,0,0,2,0
824777,676684,3,0,0,1,0,0,0
824116,679883,3,1,0,0,0,1,0
824116,668674,3,1,0,1,0,0,0
824116,663460,17,4,3,4,0,5,0
824116,683232,1,1,0,0,0,0,0
824116,670167,3,1,0,0,0,0,0
824116,676428,5,2,1,1,0,1,0
824116,663947,3,0,0,0,0,1,0
824116,640448,0,3,2,1,0,0,0
824116,672456,18,3,1,1,0,4,0
822974,642121,3,3,2,0,0,1,0
822974,664076,3,0,0,1,0,1,0
822974,694680,9,4,2,1,1,1,2
822974,643377,12,7,6,1,0,5,3
822974,689225,1,0,3,3,0,0,0
822974,680744,10,3,2,2,0,4,1
822974,663947,5,1,0,0,0,1,0
822974,640448,4,1,0,0,0,1,0
822974,805427,2,0,0,1,0,0,0
822974,669724,0,1,3,2,0,0,1
822974,676684,5,2,1,0,0,2,0
824239,663432,3,1,0,0,0,1,0
824239,640448,5,0,0,0,0,1,0
