game_date,game_pk,team,opponent,runs,plate_appearances,hits,home_runs,strikeouts,walks,iso,k_rate,bb_rate,hr_rate,runs_last14,k_rate_last14,bb_rate_last14,hr_rate_last14,iso_last14
2026-06-07,823857,TB,MIA,1,65,11,0,18,7,0.046153846153846156,0.27692307692307694,0.1076923076923077,0.0,3.9285714285714284,0.1962761205360702,0.09544080759262423,0.03286903545191883,0.1456140595548074
2026-06-08,822972,TB,BOS,3,71,11,2,20,8,0.08450704225352113,0.28169014084507044,0.11267605633802817,0.028169014084507043,3.642857142857143,0.20117538793533765,0.0961886708404875,0.02989284497572835,0.13899012793087578
2026-06-09,822969,TB,BOS,4,69,18,0,7,1,0.10144927536231885,0.10144927536231885,0.014492753623188406,0.0,3.5714285714285716,0.21095776641675243,0.09859786283455717,0.030965067786275842,0.13562784899409722
2026-06-10,822970,TB,BOS,7,74,19,4,20,4,0.20270270270270271,0.2702702702702703,0.05405405405405406,0.05405405405405406,3.857142857142857,0.20501733004153344,0.09194075182962007,0.029866166687374743,0.13737972031118592
2026-06-12,824020,TB,LAA,3,79,19,0,19,9,0.0759493670886076,0.24050632911392406,0.11392405063291139,0.0,3.857142857142857,0.21187149744615955,0.0892486757430486,0.031761246564106,0.1433394808581024
2026-06-13,824019,TB,LAA,0,76,20,1,19,6,0.06578947368421052,0.25,0.07894736842105263,0.013157894736842105,4.0,0.20993583282552436,0.09336196306189838,0.030755210346802175,0.14474029078093054
2026-06-14,824021,TB,LAA,8,81,16,4,15,9,0.18518518518518517,0.18518518518518517,0.1111111111111111,0.04938271604938271,3.857142857142857,0.21975726139695292,0.09275106080625929,0.029016488542290896,0.13783239604408842
2026-06-15,823938,TB,LAD,3,70,15,3,16,5,0.17142857142857143,0.22857142857142856,0.07142857142857142,0.04285714285714286,3.857142857142857,0.21924851088820244,0.0933615614167599,0.029796572655708346,0.1373236455353379
2026-06-16,823939,TB,LAD,0,59,9,1,16,1,0.05084745762711865,0.2711864406779661,0.01694915254237288,0.01694915254237288,3.857142857142857,0.22079671637729462,0.0869693493595232,0.028752706833517393,0.13314818224657415
2026-06-17,823940,TB,LAD,4,79,17,1,12,12,0.0759493670886076,0.1518987341772152,0.1518987341772152,0.012658227848101266,3.5,0.22903545100828104,0.07983120904947007,0.02810807301697075,0.1293589932273609
2026-06-19,822966,TB,WSH,5,65,16,4,10,1,0.2,0.15384615384615385,0.015384615384615385,0.06153846153846154,3.142857142857143,0.2267490715940099,0.08164991994718576,0.023265105712196373,0.11343747839707262
2026-06-20,822967,TB,WSH,3,78,20,2,18,6,0.11538461538461539,0.23076923076923078,0.07692307692307693,0.02564102564102564,3.5,0.22229406713900543,0.07695731525458108,0.024764957212047873,0.11227917723877145
2026-06-21,822968,TB,WSH,4,70,16,3,19,5,0.21428571428571427,0.2714285714285714,0.07142857142857142,0.04285714285714286,3.5714285714285716,0.22899284781038887,0.07951640000544666,0.023661038299909783,0.10975772608718333
2026-06-22,822964,TB,KC,1,67,10,0,15,4,0.07462686567164178,0.22388059701492538,0.05970149253731343,0.0,3.4285714285714284,0.22907558360741034,0.07882693503026739,0.025757011824454733,0.11830709177940614
2026-06-23,822963,TB,KC,5,84,23,4,15,7,0.19047619047619047,0.17857142857142858,0.08333333333333333,0.047619047619047616,3.2857142857142856,0.2241146738703812,0.07547227973531358,0.02480463087207378,0.11887567742261865
2026-06-24,822965,TB,KC,5,76,17,1,18,6,0.10526315789473684,0.23684210526315788,0.07894736842105263,0.013157894736842105,3.5714285714285716,0.21708955613097775,0.07373235299538684,0.028205991416291466,0.12918441630278613
2026-06-25,822961,TB,KC,13,71,16,5,14,4,0.2535211267605634,0.19718309859154928,0.056338028169014086,0.07042253521126761,3.7142857142857144,0.21388612501798399,0.07132316100131716,0.02713376860574398,0.13066699599144438
2026-06-26,822962,TB,AZ,6,68,14,3,4,3,0.20588235294117646,0.058823529411764705,0.04411764705882353,0.04411764705882353,4.357142857142857,0.2207242552486433,0.07431210918316186,0.03216394969226309,0.141529271091319
2026-06-27,822960,TB,AZ,4,65,15,3,15,4,0.18461538461538463,0.23076923076923078,0.06153846153846154,0.046153846153846156,4.285714285714286,0.2056209166158929,0.07360236582635968,0.03145420633546091,0.14175638896549567
2026-06-28,822959,TB,AZ,5,69,15,4,14,3,0.2028985507246377,0.2028985507246377,0.043478260869565216,0.057971014492753624,4.357142857142857,0.20492540959127198,0.06986053803389897,0.034750909632164206,0.14951824736026548
2026-06-30,824096,TB,KC,10,78,17,5,9,12,0.21794871794871795,0.11538461538461539,0.15384615384615385,0.0641025641025641,4.714285714285714,0.20156102035731752,0.06732703035164987,0.037951846757586456,0.15931175286315313
2026-07-01,824094,TB,KC,4,70,17,2,17,1,0.11428571428571428,0.24285714285714285,0.014285714285714285,0.02857142857142857,4.857142857142857,0.19657526537156253,0.07037953340415291,0.03900326447567084,0.16165200520340545
2026-07-02,824093,TB,KC,5,73,16,3,13,4,0.1780821917808219,0.1780821917808219,0.0547945205479452,0.0410958904109589,4.928571428571429,0.19759567353482785,0.0662979007510917,0.03798285631240554,0.1575703725503442
2026-07-03,824173,TB,HOU,3,63,8,3,12,2,0.15873015873015872,0.19047619047619047,0.031746031746031744,0.047619047619047616,5.285714285714286,0.19094537004217468,0.06900114132291828,0.039707623303018816,0.16665856784703734
2026-07-04,824171,TB,HOU,8,82,20,6,14,11,0.2682926829268293,0.17073170731707318,0.13414634146341464,0.07317073170731707,5.214285714285714,0.19370090263495862,0.060418805434976616,0.04220482471522928,0.17257148153571955
2026-07-05,824172,TB,HOU,0,64,10,2,21,3,0.09375,0.328125,0.046875,0.03125,5.428571428571429,0.19490701359716717,0.06890178586917657,0.04303570115586181,0.1774495303162074
2026-07-06,822958,TB,NYY,1,63,7,3,26,2,0.14285714285714285,0.4126984126984127,0.031746031746031744,0.047619047619047616,5.214285714285714,0.2018609971136507,0.06675549466038536,0.043436342181502836,0.1759042006458777
2026-07-07,822956,TB,NYY,6,72,19,4,23,3,0.19444444444444445,0.3194444444444444,0.041666666666666664,0.05555555555555555,5.0,0.2119517000614965,0.06392102754020394,0.043776478235924614,0.1708021598295512
2026-07-08,822957,TB,NYY,3,65,14,0,18,1,0.03076923076923077,0.27692307692307694,0.015384615384615385,0.0,5.357142857142857,0.21877768916360502,0.06263282569230061,0.047744732204178575,0.1793605583133228
2026-07-09,822954,TB,NYY,4,84,24,4,16,6,0.25,0.19047619047619047,0.07142857142857142,0.047619047619047616,5.214285714285714,0.22580280690300844,0.05777934583882075,0.044343371659960884,0.16795291833425421
2026-07-10,822955,TB,SEA,7,71,19,5,11,2,0.2535211267605634,0.15492957746478872,0.028169014084507043,0.07042253521126761,5.142857142857143,0.22249095584679648,0.05724228891078637,0.04680488258011843,0.1782912641989159
2026-07-11,822953,TB,SEA,6,73,18,1,15,6,0.1506849315068493,0.2054794520547945,0.0821917808219178,0.0136986301369863,4.714285714285714,0.21947284719488502,0.05523021647617874,0.04680488258011843,0.17829126419891586
2026-07-12,822951,TB,SEA,2,77,13,3,17,9,0.15584415584415584,0.22077922077922077,0.11688311688311688,0.03896103896103896,4.714285714285714,0.22994827024081574,0.057949797459256894,0.04463209565713005,0.1743485912393211
2026-07-17,824737,TB,BOS,3,70,15,4,14,5,0.2,0.2,0.07142857142857142,0.05714285714285714,4.571428571428571,0.22923469809867214,0.06190298712673227,0.04411832371478668,0.1722935034699476
2026-07-17,824766,TB,BOS,0,73,18,2,12,3,0.1232876712328767,0.1643835616438356,0.0410958904109589,0.0273972602739726,4.428571428571429,0.22902765876119804,0.06389943788094701,0.0440591696183655,0.17208646413247347
2026-07-18,824738,TB,BOS,6,73,16,5,15,6,0.3013698630136986,0.2054794520547945,0.0821917808219178,0.0684931506849315,3.7142857142857144,0.2325275834939995,0.055845847635575936,0.04143736220203754,0.16532496079562767
2026-07-19,824739,TB,BOS,1,74,14,2,13,9,0.12162162162162163,0.17567567567567569,0.12162162162162163,0.02702702702702703,3.857142857142857,0.22985774843668888,0.060696280959590475,0.044288913781573465,0.17868811427619802
2026-07-20,822788,TB,TOR,7,75,21,3,11,4,0.16,0.14666666666666667,0.05333333333333334,0.04,3.5714285714285716,0.22968585442917844,0.06546964532199594,0.04328399496843548,0.1746552164076837
2026-07-21,822787,TB,TOR,12,85,28,2,13,4,0.09411764705882353,0.15294117647058825,0.047058823529411764,0.023529411764705882,3.857142857142857,0.22655660272849817,0.06701159543537462,0.04273977728136064,0.1747459193555295
2026-07-22,822784,TB,TOR,4,69,12,1,17,5,0.07246376811594203,0.2463768115942029,0.07246376811594203,0.014492753623188406,4.142857142857143,0.2252858505251778,0.0607910584400887,0.03919396871403127,0.16230484536495762
2026-07-23,822785,TB,TOR,1,63,10,0,15,3,0.06349206349206349,0.23809523809523808,0.047619047619047616,0.0,4.428571428571429,0.219446694210478,0.06261882759122742,0.03799702254425902,0.16078440023038207
2026-07-24,822952,TB,CLE,11,80,22,3,17,6,0.2125,0.2125,0.075,0.0375,4.428571428571429,0.2069750388816798,0.06375261443929998,0.034595662000041334,0.15511546599001927
2026-07-25,822948,TB,CLE,3,66,14,0,17,3,0.030303030303030304,0.25757575757575757,0.045454545454545456,0.0,4.785714285714286,0.1993361499927909,0.06613356682025236,0.033305979460358785,0.1564051485297018
2026-07-26,822950,TB,CLE,1,61,7,0,17,2,0.03278688524590164,0.2786885245901639,0.03278688524590164,0.0,4.785714285714286,0.19795419861083954,0.06828141896810451,0.033305979460358785,0.1563718484964018
2026-07-28,822949,TB,TEX,1,71,12,1,22,5,0.09859154929577464,0.30985915492957744,0.07042253521126761,0.014084507042253521,4.571428571428571,0.20425507961898054,0.06552129852648524,0.0299046189161411,0.14085662601396617
2026-07-29,822947,TB,TEX,3,61,7,2,17,2,0.18032786885245902,0.2786885245901639,0.03278688524590164,0.03278688524590164,4.142857142857143,0.21532147800932258,0.06853940717839671,0.025880474046925808,0.12979022762362413
2026-07-30,822946,TB,TEX,3,71,11,2,18,9,0.11267605633802817,0.2535211267605634,0.1267605633802817,0.028169014084507043,3.9285714285714284,0.22055069747613465,0.06501048606582412,0.027243920840419766,0.13190758029116767
2026-07-31,822945,TB,CWS,1,71,13,5,11,4,0.23943661971830985,0.15492957746478872,0.056338028169014086,0.07042253521126761,4.0,0.2228894050462306,0.06571601795847874,0.026473061920667486,0.12882414461215858
2026-08-01,822944,TB,CWS,1,62,10,0,24,1,0.0,0.3870967741935484,0.016129032258064516,0.0,3.857142857142857,0.21967008915085834,0.06463812201136751,0.027421610354125374,0.13164104602060925
2026-08-02,822943,TB,CWS,1,78,20,4,17,3,0.20512820512820512,0.21794871794871795,0.038461538461538464,0.05128205128205128,3.9285714285714284,0.23557817576155207,0.06285477500044649,0.02546466319169876,0.12283478378968948
2026-08-03,824324,TB,COL,13,88,30,5,12,3,0.2727272727272727,0.13636363636363635,0.03409090909090909,0.056818181818181816,3.5714285714285716,0.23646883761111806,0.05973118626041939,0.024235298948635884,0.1159603796550114
2026-08-04,824321,TB,COL,9,93,23,3,19,7,0.16129032258064516,0.20430107526881722,0.07526881720430108,0.03225806451612903,4.428571428571429,0.23366083480311525,0.05347899250822564,0.026363238576575514,0.12675364044827217
2026-08-05,824322,TB,COL,4,69,11,1,15,5,0.11594202898550725,0.21739130434782608,0.07246376811594203,0.014492753623188406,4.571428571428571,0.23777757827469742,0.055045812784723334,0.025810243184870445,0.1268458063468897
2026-08-07,823103,TB,SEA,2,70,10,3,20,7,0.14285714285714285,0.2857142857142857,0.1,0.04285714285714286,4.0,0.24238115883735725,0.05686045168376121,0.02516476760333348,0.12840469077022426
2026-08-08,823102,TB,SEA,3,71,15,3,12,4,0.15492957746478872,0.16901408450704225,0.056338028169014086,0.04225352112676056,3.857142857142857,0.2451909784173632,0.05882732538976535,0.0271907954057588,0.1334327889660243
2026-08-09,823104,TB,SEA,4,80,20,0,13,4,0.05,0.1625,0.05,0.0,4.0,0.24025661030392062,0.05945010971476295,0.03020890405767027,0.1399640399640761
2026-08-10,824969,TB,ATH,10,81,22,3,14,5,0.16049382716049382,0.1728395061728395,0.06172839506172839,0.037037037037037035,3.5,0.23668518173249206,0.05766439542904867,0.027530332629098844,0.12835689710693324
2026-08-11,824970,TB,ATH,12,77,19,7,11,4,0.2857142857142857,0.14285714285714285,0.05194805194805195,0.09090909090909091,4.0,0.23063259234656933,0.058826813258133166,0.030175835274601485,0.13765623973960922
2026-08-12,824967,TB,ATH,8,79,22,3,11,4,0.189873417721519,0.13924050632911392,0.05063291139240506,0.0379746835443038,4.785714285714286,0.22093035079421067,0.060195468022572474,0.03666934176810798,0.1557224826302081
2026-08-14,822942,TB,BAL,5,81,21,2,12,9,0.09876543209876543,0.14814814814814814,0.1111111111111111,0.024691358024691357,5.285714285714286,0.20874330446560616,0.05878192346408229,0.03837578294682586,0.1622426160891898
2026-08-15,822941,TB,BAL,3,86,20,2,20,7,0.11627906976744186,0.23255813953488372,0.08139534883720931,0.023255813953488372,5.428571428571429,0.19941899186260503,0.06437651102588297,0.03779753100245369,0.15641672774964024
2026-08-16,822940,TB,BAL,2,80,18,2,17,8,0.1375,0.2125,0.1,0.025,5.428571428571429,0.19792163563219933,0.06113613855852066,0.03744658813595236,0.15667408585174125
2026-08-17,822939,TB,BAL,7,81,26,6,18,4,0.25925925925925924,0.2222222222222222,0.04938271604938271,0.07407407407407407,5.5,0.20203380867042872,0.06425485083216251,0.03420212133514753,0.14939289872900482
2026-08-18,822938,TB,TOR,5,87,30,3,10,3,0.13793103448275862,0.11494252873563218,0.034482758620689655,0.034482758620689655,5.928571428571429,0.19025705495819115,0.0666301139601138,0.03949312662615283,0.16791141724752334
2026-08-19,822937,TB,TOR,7,74,17,2,12,6,0.12162162162162163,0.16216216216216217,0.08108108108108109,0.02702702702702703,6.214285714285714,0.1828994700143993,0.06634591540005318,0.03829317715034127,0.16311161934427718
2026-08-20,822934,TB,TOR,1,74,16,3,20,4,0.14864864864864866,0.2702702702702703,0.05405405405405406,0.04054054054054054,5.785714285714286,0.18474222185715114,0.06970235625649404,0.03616523752240165,0.1523183585510164
2026-08-21,824800,TB,BAL,3,65,15,3,16,2,0.16923076923076924,0.24615384615384617,0.03076923076923077,0.046153846153846156,5.214285714285714,0.18945430721439777,0.0681870160314764,0.03675684295271676,0.15141538184158804
2026-08-22,824798,TB,BAL,2,74,16,2,13,4,0.13513513513513514,0.17567567567567569,0.05405405405405406,0.02702702702702703,5.142857142857143,0.1915087744862564,0.06520883479242559,0.039018349562049456,0.15522172043053534
2026-08-23,824799,TB,BAL,3,67,9,1,8,5,0.05970149253731343,0.11940298507462686,0.07462686567164178,0.014925373134328358,5.142857142857143,0.1836488737692128,0.061926981510572306,0.03788762700275546,0.15467014845039193
2026-08-24,824235,TB,DET,4,72,14,1,15,5,0.09722222222222222,0.20833333333333334,0.06944444444444445,0.013888888888888888,5.142857142857143,0.18010522380975455,0.06323332704647429,0.03593561643186745,0.1478681423841437
2026-08-25,824233,TB,DET,1,68,13,1,14,4,0.10294117647058823,0.20588235294117646,0.058823529411764705,0.014705882352941176,5.142857142857143,0.18337903333356406,0.06462221593536317,0.036927679923930944,0.15124115825715956
2026-08-26,824234,TB,DET,3,63,10,0,10,0,0.031746031746031744,0.15873015873015872,0.0,0.0,4.5,0.18573923667415956,0.06441472553179434,0.03533259744649552,0.14713025463645205
2026-08-28,822935,TB,SD,9,75,15,3,11,5,0.13333333333333333,0.14666666666666667,0.06666666666666667,0.04,3.857142857142857,0.18687302352223215,0.06070415039264777,0.028839090952989033,0.12898966506729104
2026-08-29,822936,TB,SD,7,78,21,3,15,7,0.14102564102564102,0.19230769230769232,0.08974358974358974,0.038461538461538464,3.9285714285714284,0.18740346354634305,0.06184941862652359,0.02898375641411019,0.12495108761099205
2026-08-30,822933,TB,SD,4,87,13,2,22,9,0.06896551724137931,0.25287356321839083,0.10344827586206896,0.022988505747126436,4.071428571428571,0.1905577167005962,0.06032316710027207,0.029967340731027838,0.12796967396291173
2026-08-31,822932,TB,NYM,2,73,19,1,18,2,0.0684931506849315,0.2465753424657534,0.0273972602739726,0.0136986301369863,4.142857142857143,0.1920088183922753,0.06189837617347633,0.02994824728771627,0.1245901344967644
2026-09-01,822929,TB,NYM,6,74,16,2,14,5,0.14864864864864866,0.1891891891891892,0.06756756756756757,0.02702702702702703,4.142857142857143,0.19444277142554336,0.056712466193045805,0.029141006583215296,0.11966107383140237
2026-09-02,822931,TB,NYM,4,82,21,2,13,6,0.13414634146341464,0.15853658536585366,0.07317073170731707,0.024390243902439025,4.071428571428571,0.19208326906604103,0.058011384158630434,0.025780503222711935,0.11176031593064449
2026-09-03,822853,TB,TEX,0,69,12,1,11,7,0.08695652173913043,0.15942028985507245,0.10144927536231885,0.014492753623188406,4.0,0.19519713025391397,0.06077481080767525,0.02505960931426546,0.11148998071497705
2026-09-04,822852,TB,TEX,7,78,19,4,11,6,0.19230769230769232,0.14102564102564102,0.07692307692307693,0.05128205128205128,3.5,0.19500128223197902,0.062229681827763665,0.024164304071134127,0.10901390215194197
2026-03-20,831749,TEX,SF,6,73,15,4,15,7,0.1917808219178082,0.2054794520547945,0.0958904109589041,0.0547945205479452,,,,,
2026-03-21,831734,TEX,AZ,2,75,17,2,17,8,0.16,0.22666666666666666,0.10666666666666667,0.02666666666666667,,,,,
2026-03-23,831838,TEX,KC,3,68,12,2,16,5,0.1323529411764706,0.23529411764705882,0.07352941176470588,0.029411764705882353,,,,,
2026-03-24,831837,TEX,KC,4,72,12,1,21,9,0.08333333333333333,0.2916666666666667,0.125,0.013888888888888888,3.6666666666666665,0.22248007878950668,0.0920288297967589,0.03695765064016474,0.16137792103142626
2026-03-26,823486,TEX,PHI,3,72,18,3,21,2,0.16666666666666666,0.2916666666666667,0.027777777777777776,0.041666666666666664,3.75,0.23977672575879666,0.10027162234756917,0.03119046020234578,0.14186677410690304
2026-03-28,823488,TEX,PHI,5,82,15,2,24,6,0.08536585365853659,0.2926829268292683,0.07317073170731707,0.024390243902439025,3.6,0.2501547139403707,0.08577285343361088,0.03328570149520995,0.14682675261885575
2026-03-29,823487,TEX,PHI,8,76,11,2,20,11,0.10526315789473684,0.2631578947368421,0.14473684210526316,0.02631578947368421,3.8333333333333335,0.2572427494218536,0.08367249981256192,0.03180312522974813,0.13658326945880256
2026-03-30,824863,TEX,BAL,5,79,17,1,22,6,0.0759493670886076,0.27848101265822783,0.0759493670886076,0.012658227848101266,4.428571428571429,0.25808777018113765,0.09239597728294781,0.031019220121739,0.13210896780679318
2026-03-31,824861,TEX,BAL,8,81,22,4,22,4,0.2222222222222222,0.2716049382716049,0.04938271604938271,0.04938271604938271,4.5,0.26063692549077394,0.09034015100865528,0.028724096087534283,0.12508901771701997
2026-04-01,824860,TEX,BAL,3,78,20,3,12,8,0.15384615384615385,0.15384615384615385,0.10256410256410256,0.038461538461538464,4.888888888888889,0.2618555935775329,0.08578932490206943,0.03101949830551744,0.13588159599537578
2026-04-03,822919,TEX,CIN,3,74,18,3,20,2,0.24324324324324326,0.2702702702702703,0.02702702702702703,0.04054054054054054,4.7,0.25105464960439505,0.08746680266827275,0.031763702321119545,0.1376780517804536
2026-04-04,822920,TEX,CIN,0,72,12,0,14,6,0.013888888888888888,0.19444444444444445,0.08333333333333333,0.0,4.545454545454546,0.2528015242103837,0.08197227760997769,0.03256159670470327,0.14727488736797992
2026-04-05,822917,TEX,CIN,1,75,15,1,27,7,0.06666666666666667,0.36,0.09333333333333334,0.013333333333333334,4.166666666666667,0.24793843422988873,0.08208569892025733,0.029848130312644664,0.13615938749472234
2026-04-06,822918,TEX,SEA,2,63,9,1,14,4,0.09523809523809523,0.2222222222222222,0.06349206349206349,0.015873015873015872,3.923076923076923,0.25655855467374344,0.08295090156741702,0.028577761314236103,0.1308137935848719
2026-04-07,822916,TEX,SEA,3,65,14,2,13,2,0.09230769230769231,0.2,0.03076923076923077,0.03076923076923077,3.7857142857142856,0.2541059594986348,0.08156098456203463,0.027670279497006088,0.12827267227438785
2026-04-08,822915,TEX,SEA,3,62,8,0,17,5,0.016129032258064516,0.27419354838709675,0.08064516129032258,0.0,3.5714285714285716,0.2537145700661495,0.07690947169134367,0.025954187369955056,0.12116744873080816
2026-04-10,823968,TEX,LAD,7,80,24,7,21,7,0.2875,0.2625,0.0875,0.0875,3.642857142857143,0.2571093473318945,0.07505079273589052,0.02404942546519315,0.11089095103495561
2026-04-11,823967,TEX,LAD,3,69,13,4,19,8,0.2028985507246377,0.2753623188405797,0.11594202898550725,0.057971014492753624,3.9285714285714284,0.25905262464281886,0.07604869189555438,0.028198585129058696,0.12197288380806486
2026-04-12,823966,TEX,LAD,5,83,16,2,23,16,0.0963855421686747,0.27710843373493976,0.1927710843373494,0.024096385542168676,3.857142857142857,0.2578880283695269,0.07540169396594776,0.031347308386477604,0.1305132564788723
2026-04-13,825024,TEX,ATH,8,76,16,3,20,7,0.14473684210526316,0.2631578947368421,0.09210526315789473,0.039473684210526314,4.0,0.25684815458868926,0.08718693014877431,0.03009228830615632,0.12549317615758718
2026-04-14,825022,TEX,ATH,1,69,8,0,19,12,0.043478260869565216,0.2753623188405797,0.17391304347826086,0.0,4.214285714285714,0.25473922372494456,0.08853939668095842,0.031169676899591128,0.12973396104663906
2026-04-15,825021,TEX,ATH,5,74,12,4,19,11,0.1891891891891892,0.25675675675675674,0.14864864864864866,0.05405405405405406,3.7142857142857144,0.255610968303783,0.09062341106474396,0.029289977651470827,0.12532075411626967
2026-04-16,825023,TEX,ATH,9,90,23,1,10,12,0.1,0.1111111111111111,0.13333333333333333,0.011111111111111112,3.7142857142857144,0.25405923573939215,0.09581621689046119,0.03224682238046746,0.1334093128377398
2026-04-17,823152,TEX,SEA,5,82,21,1,19,7,0.12195121951219512,0.23170731707317074,0.08536585365853659,0.012195121951219513,3.7857142857142856,0.24259539094221405,0.10181268955360052,0.02951313631344805,0.12467915410758104
2026-04-18,823151,TEX,SEA,3,84,22,2,16,11,0.13095238095238096,0.19047619047619047,0.13095238095238096,0.023809523809523808,3.9285714285714284,0.2481569026012867,0.10058424320320296,0.027636963705568125,0.1224009445122983
2026-04-19,823150,TEX,SEA,2,71,13,3,18,5,0.16901408450704225,0.2535211267605634,0.07042253521126761,0.04225352112676056,3.9285714285714284,0.2424573254731381,0.10800748276929965,0.026441891081924077,0.11438016863437954
2026-04-21,822914,TEX,PIT,5,71,14,0,19,6,0.056338028169014086,0.2676056338028169,0.08450704225352113,0.0,4.071428571428571,0.24667708849571807,0.10708528290343781,0.029459999733835545,0.12546053974996194
2026-04-22,822913,TEX,PIT,4,73,16,2,19,4,0.1232876712328767,0.2602739726027397,0.0547945205479452,0.0273972602739726,4.357142857142857,0.240077490910205,0.10645483354059411,0.02850761878145459,0.12472277985727245
2026-04-23,822912,TEX,PIT,6,73,14,3,20,7,0.136986301369863,0.273972602739726,0.0958904109589041,0.0410958904109589,4.5,0.24279547308024194,0.10583358047315708,0.029330779095808644,0.12672632099975686
2026-04-24,822909,TEX,ATH,1,72,17,5,12,2,0.2361111111111111,0.16666666666666666,0.027777777777777776,0.06944444444444445,4.714285714285714,0.2480792304187938,0.11048509334384803,0.030068397641646368,0.1299176502184833
2026-04-25,822910,TEX,ATH,4,70,12,1,15,5,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.014285714285714285,4.571428571428571,0.2403987388673345,0.10670885166438053,0.03502871510196383,0.1456306558508438
2026-04-26,822911,TEX,ATH,1,79,16,0,15,9,0.0759493670886076,0.189873417721519,0.11392405063291139,0.0,4.357142857142857,0.2369548613163141,0.10556089248070709,0.029799123265229134,0.13019698238145602
2026-04-27,822906,TEX,NYY,2,74,16,4,13,7,0.1891891891891892,0.17567567567567569,0.0945945945945946,0.05405405405405406,4.214285714285714,0.2308485112363812,0.10541675116980738,0.025658336515746734,0.12112918355031102
2026-04-28,822908,TEX,NYY,2,72,12,2,18,4,0.1388888888888889,0.25,0.05555555555555555,0.027777777777777776,4.0,0.22360331423214802,0.0984041447596106,0.027798169980881405,0.1277580154803478
2026-04-29,822907,TEX,NYY,3,67,12,0,14,5,0.014925373134328358,0.208955223880597,0.07462686567164178,0.0,3.5714285714285716,0.22266346460808786,0.09579345135944352,0.026962748092827938,0.12734030453632106
2026-05-01,824287,TEX,DET,5,78,16,1,17,8,0.08974358974358974,0.21794871794871795,0.10256410256410256,0.01282051282051282,3.7142857142857144,0.21792010068237483,0.08870158151611358,0.026962748092827938,0.1253008125552327
2026-05-02,824284,TEX,DET,1,72,19,2,12,5,0.09722222222222222,0.16666666666666666,0.06944444444444445,0.027777777777777776,3.7142857142857144,0.2151480979103721,0.08540982822436029,0.02401749514757499,0.1181975554519756
2026-05-03,824285,TEX,DET,1,69,15,1,19,3,0.10144927536231885,0.2753623188405797,0.043478260869565216,0.014492753623188406,3.142857142857143,0.21911635187862605,0.08084633616086823,0.025207971338051183,0.11799914275356291
2026-05-05,823553,TEX,NYY,4,79,19,3,15,8,0.189873417721519,0.189873417721519,0.10126582278481013,0.0379746835443038,2.857142857142857,0.2222345662905838,0.07785436524737026,0.02537208788604896,0.11653471817142888
2026-05-06,823550,TEX,NYY,6,71,11,3,23,6,0.14084507042253522,0.323943661971831,0.08450704225352113,0.04225352112676056,2.9285714285714284,0.22219151109382157,0.07573389680682949,0.026383885009961815,0.12074336365493875
2026-05-07,823551,TEX,NYY,2,82,20,1,10,13,0.12195121951219512,0.12195121951219512,0.15853658536585366,0.012195121951219513,3.2142857142857144,0.2272216921803407,0.07673993302413332,0.026383885009961815,0.1187312912203311
2026-05-08,822904,TEX,CHC,1,75,11,1,10,11,0.08,0.13333333333333333,0.14666666666666667,0.013333333333333334,3.0,0.21681780544529627,0.08202775753215708,0.027254965149334637,0.12341794774484403
2026-05-09,822905,TEX,CHC,6,72,14,2,16,10,0.125,0.2222222222222222,0.1388888888888889,0.027777777777777776,2.7857142857142856,0.20775061692605298,0.08859005368349433,0.026250398939288978,0.12032597122820998
2026-05-10,822902,TEX,CHC,3,63,10,1,18,2,0.07936507936507936,0.2857142857142857,0.031746031746031744,0.015873015873015872,2.7857142857142856,0.2040541611748027,0.0916613735356361,0.02529910517977604,0.11946980684464835
2026-05-11,822901,TEX,AZ,0,66,10,0,15,3,0.06060606060606061,0.22727272727272727,0.045454545454545456,0.0,2.9285714285714284,0.2125575625353469,0.09194482024765423,0.021472574567531145,0.10827366171993179
2026-05-12,822903,TEX,AZ,7,73,14,3,15,6,0.1643835616438356,0.2054794520547945,0.0821917808219178,0.0410958904109589,2.642857142857143,0.21348520632013354,0.09008953267808094,0.020452166404265837,0.10750062523260959
2026-05-13,822900,TEX,AZ,5,81,18,1,16,9,0.1111111111111111,0.19753086419753085,0.1111111111111111,0.012345679012345678,3.0714285714285716,0.21459992305822465,0.08782294197729569,0.02338758714790576,0.11381735341512587
2026-05-15,824194,TEX,HOU,0,65,6,1,15,7,0.046153846153846156,0.23076923076923078,0.1076923076923077,0.015384615384615385,3.2857142857142856,0.21616100795264287,0.08900269315704687,0.020408417502069447,0.1082403478381203
2026-05-16,824193,TEX,HOU,1,71,11,4,14,9,0.16901408450704225,0.19718309859154928,0.1267605633802817,0.056338028169014086,3.142857142857143,0.2147873815790165,0.0927267468811006,0.01952319161684356,0.10161641621418868
2026-05-17,824192,TEX,HOU,8,70,12,2,18,4,0.14285714285714285,0.2571428571428571,0.05714285714285714,0.02857142857142857,3.0,0.21394651548694169,0.09645058243171771,0.02354733648605885,0.1126227527408111
2026-05-18,824357,TEX,COL,6,77,17,1,14,8,0.11688311688311688,0.18181818181818182,0.1038961038961039,0.012987012987012988,3.2142857142857144,0.2167460968579516,0.09320620775877163,0.024672401896838548,0.11641657796320773
